Season,Team,TG,W,L,SV,WR,wRC+_lag1,OBP_lag1,SLG_lag1,HR_lag1,WAR_lag1_x,Off_lag1,Def_lag1_x,BsR_lag1,K%_lag1,BB%_lag1,wRC+_lag2,OBP_lag2,SLG_lag2,HR_lag2,WAR_lag2_x,Off_lag2,Def_lag2_x,BsR_lag2,K%_lag2,BB%_lag2,wRC+_lag3,OBP_lag3,SLG_lag3,HR_lag3,WAR_lag3_x,Off_lag3,Def_lag3_x,BsR_lag3,K%_lag3,BB%_lag3,wRC+_lag4,OBP_lag4,SLG_lag4,HR_lag4,WAR_lag4_x,Off_lag4,Def_lag4_x,BsR_lag4,K%_lag4,BB%_lag4,wRC+_lag5,OBP_lag5,SLG_lag5,HR_lag5,WAR_lag5_x,Off_lag5,Def_lag5_x,BsR_lag5,K%_lag5,BB%_lag5,ERA_lag1,FIP_lag1,xFIP_lag1,xERA_lag1,K/9_lag1,BB/9_lag1,HR/9_lag1,LOB%_lag1,GB%_lag1,WAR_lag1_y,ERA_lag2,FIP_lag2,xFIP_lag2,xERA_lag2,K/9_lag2,BB/9_lag2,HR/9_lag2,LOB%_lag2,GB%_lag2,WAR_lag2_y,ERA_lag3,FIP_lag3,xFIP_lag3,xERA_lag3,K/9_lag3,BB/9_lag3,HR/9_lag3,LOB%_lag3,GB%_lag3,WAR_lag3_y,ERA_lag4,FIP_lag4,xFIP_lag4,xERA_lag4,K/9_lag4,BB/9_lag4,HR/9_lag4,LOB%_lag4,GB%_lag4,WAR_lag4_y,ERA_lag5,FIP_lag5,xFIP_lag5,xERA_lag5,K/9_lag5,BB/9_lag5,HR/9_lag5,LOB%_lag5,GB%_lag5,WAR_lag5_y,Def_lag1_y,DRS_lag1,OAA_lag1,UZR_lag1,UZR/150_lag1,RngR_lag1,ErrR_lag1,ARM_lag1,FRM_lag1,DPR_lag1,Def_lag2_y,DRS_lag2,OAA_lag2,UZR_lag2,UZR/150_lag2,RngR_lag2,ErrR_lag2,ARM_lag2,FRM_lag2,DPR_lag2,Def_lag3_y,DRS_lag3,OAA_lag3,UZR_lag3,UZR/150_lag3,RngR_lag3,ErrR_lag3,ARM_lag3,FRM_lag3,DPR_lag3,Def_lag4_y,DRS_lag4,OAA_lag4,UZR_lag4,UZR/150_lag4,RngR_lag4,ErrR_lag4,ARM_lag4,FRM_lag4,DPR_lag4,Def_lag5_y,DRS_lag5,OAA_lag5,UZR_lag5,UZR/150_lag5,RngR_lag5,ErrR_lag5,ARM_lag5,FRM_lag5,DPR_lag5
2020,MIA,60,31,29,18,0.5166666666666667,78.51319325918162,0.298353567,0.374637155,146.0,2.765718838213877,-181.64795892452165,17.251315489411354,-9.941522211833217,0.243010752,0.065343258,83.45219727785734,0.302794774,0.356596209,128.0,12.169825510709371,-129.17910996990423,61.138509130105376,-6.041507546950015,0.227519316,0.074798619,101.05127458579793,0.330858618,0.430560514,194.0,25.551715601519323,8.84314274762596,32.80511774867773,1.236531721369829,0.205185659,0.077784891,94.50379960910752,0.322214919,0.394267171,128.0,20.462779231888945,-40.06155255093394,45.10772317089141,2.446022511015144,0.197782488,0.072884395,90.57497159154204,0.309954368,0.383671975,120.0,15.345071392541708,-67.25375953250345,26.850910492241383,-1.2053616419434547,0.192050768,0.06262525,4.735749161312003,4.894369594787574,5.057815924879571,,8.586660979326236,3.832218071324845,1.4705747395653062,0.72145107,0.383357735,5.818588354857639,4.762136333335151,4.565424762222944,4.653333768293191,,7.795423696376939,3.7760058737454343,1.1983357483621877,0.69908645,0.409015813,2.377201850526035,4.816081539929698,4.690218319,4.901681982240005,,7.498614003880178,3.911506639295234,1.2040203849824245,0.70677011,0.42519685,5.5375573774799705,4.051568118,3.973041254524632,4.208246447470581,,8.648780858718819,3.731707477112181,0.953310145413532,0.739507,0.429596634,15.544940691965166,4.036440429383003,3.9808257776257023,4.226794670503437,,7.265592772889405,3.203924590822758,0.8892782820984427,0.72325233,0.445229681,12.206848527523109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,MIA,161,63,98,30,0.391304347826087,101.05127458579793,0.330858618,0.430560514,194.0,25.551715601519323,8.84314274762596,32.80511774867773,1.236531721369829,0.205185659,0.077784891,94.50379960910752,0.322214919,0.394267171,128.0,20.462779231888945,-40.06155255093394,45.10772317089141,2.446022511015144,0.197782488,0.072884395,90.57497159154204,0.309954368,0.383671975,120.0,15.345071392541708,-67.25375953250345,26.850910492241383,-1.2053616419434547,0.192050768,0.06262525,94.72421396705084,0.316538524,0.377573131,122.0,16.449681092998702,-42.3511845168883,5.003056592307985,-5.575843629892916,0.22942603,0.081002425,74.38007202127439,0.292637933,0.334556799,95.0,3.8143516652906775,-178.87314565314463,33.1257847128436,-5.2054672841914,0.204617173,0.071748878,4.816081539929698,4.690218319,4.901681982240005,,7.498614003880178,3.911506639295234,1.2040203849824245,0.70677011,0.42519685,5.5375573774799705,4.051568118,3.973041254524632,4.208246447470581,,8.648780858718819,3.731707477112181,0.953310145413532,0.739507,0.429596634,15.544940691965166,4.036440429383003,3.9808257776257023,4.226794670503437,,7.265592772889405,3.203924590822758,0.8892782820984427,0.72325233,0.445229681,12.206848527523109,3.790990567906383,3.5596475946064774,3.7503663434520784,,7.34735957,2.8278072965816343,0.703864698,0.71866112,0.469397042,16.71236208640039,3.710959160448056,3.690320173642903,3.9641047259224447,,7.255479953234819,3.2424659774014573,0.7458904624820842,0.73218701,0.452707413,14.550807866849937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,ARI,162,52,110,22,0.32098765432098764,87.760787265568,0.31247206,0.391086629,58.0,5.324393533659413,-31.95501995369161,4.529668217524886,3.0424833791330457,0.205987488,0.080875781,93.37309473676018,0.322934903,0.434404402,220.0,23.38275597096941,-41.66346197950424,80.91944482177496,14.07599641662091,0.215360253,0.085510688,88.33135299132043,0.309792381,0.397435897,176.0,20.15513539874857,-82.17116497062145,89.43760116398335,5.907803195819724,0.237128471,0.090953386,95.0551164890148,0.329398447,0.444705882,220.0,22.1140885139394,-31.979569606901308,39.91419987520203,8.350339457392693,0.233933161,0.092866323,92.56060451838776,0.32046332,0.431774051,190.0,16.932417329623988,-42.06290078913699,8.549148630350828,15.56896973048424,0.227955271,0.073961661,4.844373477138701,4.995278017498504,4.868855600481602,,9.098393197206736,4.0803862621060745,1.6147911590462338,0.73998107,0.383736559,1.1441090600565076,4.245051576,4.401722893082105,4.421058690449433,,8.766553689273293,3.169966155336384,1.3515359577015589,0.73952096,0.431363088,12.86171172,3.727956658885995,3.914361937849083,3.806472408028097,,8.907724821892607,3.211210191317639,1.0704033971058795,0.75709779,0.473320158,11.984601200849283,3.6724498934721534,3.796779216490484,3.863790610847559,,9.256072691,3.222762151414339,1.068008387,0.74156196,0.480686695,22.864244205877185,5.0911807188062586,4.503932965878386,4.335680135375918,,8.173174406073873,3.7393203086969233,1.2526412974407604,0.68704257,0.460027409,10.112315898761151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,LAD,20,14,6,9,0.7,118.3601453089444,0.334829299,0.446396233,233.0,33.787125237748654,147.97427244703866,-29.30056701786816,10.706451286067022,0.213589128,0.096243005,116.03215342802632,0.34024043,0.454742939,249.0,32.291213683553536,126.09922400071048,-17.523984282743186,0.3326458891388029,0.214590241,0.101689562,119.13644853158551,0.333386735,0.441730003,212.0,37.476429121561566,147.7873030754974,-5.732706698589027,8.958864110987633,0.219945573,0.097166639,105.266692912939,0.329788947,0.429017447,237.0,29.009878465030237,43.99937592058629,35.975461793132126,2.735602909408044,0.225677191,0.098252925,120.22118748360356,0.337802768,0.482859941,118.0,13.814122562199604,58.33381900986209,-1.3310151370242238,-1.5030290524300651,0.203367875,0.098445595,3.915840689827837,4.1777779744615495,4.080121656754373,,8.653447629349275,3.118976448,1.2326493745404004,0.73656399,0.406620553,14.561300195287911,4.057156263376462,4.2264624027901725,4.189238409664764,,8.637013640439463,2.8250750668296223,1.244526461158424,0.72632266,0.423323471,16.93711935635656,2.796738798990988,3.4514296439651457,3.665833007164931,,9.084750201,2.523886233235769,0.9425815907907542,0.78296703,0.425064599,25.16645681392401,3.0309920880878303,3.5433124027996024,3.7544229591461646,,9.911158177612352,3.0123970446026287,0.9979340003724756,0.76541311,0.445278969,27.54686813056469,3.0241341595067226,3.789191690636579,3.9898151204917456,,8.637996466657324,2.4226489123120154,1.102722953190297,0.75763666,0.463000678,8.909814177080989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,KCR,19,8,11,6,0.42105263157894735,95.60225993146756,0.306245802,0.403431101,170.0,20.02242614159195,-21.342952867672697,15.414534414187074,8.876391818746924,0.194082246,0.071715145,86.25967036848454,0.302781501,0.397568165,163.0,11.72146327065798,-89.94312550320176,2.0281091071665287,8.592637677043967,0.233249791,0.068671679,91.11268820510456,0.306395057,0.379621114,138.0,9.223668540128076,-59.54311381336023,-42.73946958128363,0.8314318661578,0.214143094,0.076539101,87.56314752349172,0.306465155,0.395614519,163.0,12.0636944097049,-84.97512921301666,-0.0666480213403701,6.8415689882822335,0.209911563,0.070248623,90.40595047734388,0.308500914,0.402414486,68.0,6.887859824771905,-26.417900053942567,0.94033136498183,-0.1388981775380671,0.239545454,0.078181818,3.756302857396807,3.758916806134258,4.042382379611836,,8.439076386,2.974790182367941,0.9201681496307615,0.73204925,0.432425803,20.23172154,5.167495086294222,4.695068862462457,4.675586728636926,,8.112136909,3.532292685686904,1.322214441116074,0.67754362,0.414500357,8.006891138385981,4.7161022031215305,4.4168096732962505,4.436448194683607,,7.569916069970004,3.7436444712110255,1.099576389676583,0.70284698,0.437629221,8.432143040932715,4.641816063953607,4.389225209032148,4.52295748196314,,8.534337605955743,3.7528225633332175,1.2001412258375264,0.70318703,0.422195121,13.210260808235034,4.299806974715248,4.495094484460077,4.467594024124688,,9.000000833715722,3.673114460181852,1.323017530681615,0.73863636,0.443686006,4.095775980968028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,HOU,162,51,111,32,0.3148148148148148,82.2730959558482,0.301611278,0.371370445,146.0,6.75650233189543,-144.43018574336844,26.001403532922268,-16.94949692953378,0.226970402,0.07698703,87.59872773902174,0.310588622,0.373704894,95.0,12.835673783710275,-89.1474497449368,22.241556172375567,-0.5738499674480408,0.189268292,0.065203252,79.24276644700304,0.302917861,0.362068965,108.0,5.625853427411629,-156.61081299095147,27.24134837836027,-6.444028358906508,0.17069109,0.069109075,,,,,,,,,,,,,,,,,,,,,4.565340258551862,4.269862106,4.152517454433267,,7.398127565797338,3.4145204149833868,1.0939111699854185,0.69991299,0.478769795,9.251967060845343,4.509408148001104,4.350125103483931,4.017053772339232,,7.469687210388477,3.5121954977477303,1.1790942028153095,0.70834246,0.43206459,5.635291481390595,4.089393440374864,3.8865502014608273,3.972850059533509,,7.5660031542103745,3.42658655248536,0.8754053236276467,0.71001088,0.443208159,15.509680899325758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,TOR,19,11,8,6,0.5789473684210527,101.41046882663684,0.313420486,0.389279112,156.0,22.58868763590264,-2.9733754714025213,19.28792490717024,-12.753440075553954,0.203465346,0.084158415,106.63695367219292,0.3286657,0.41657677,188.0,25.50143152290504,38.960007742575,3.247623700648546,-10.482831347326282,0.20948553,0.088424437,117.92815172644045,0.328666775,0.431143114,200.0,33.47826788054654,121.0794195249378,2.960110333748162,-3.1551749571226537,0.20168886,0.081195193,112.48049805612573,0.330472103,0.466033601,262.0,29.641795363111186,93.24647443274768,-5.628225820604712,1.0082472958602011,0.200658978,0.081713344,103.83980508664722,0.324600355,0.440929312,88.0,5.094511101140985,8.486782448156719,-18.306712178047743,-2.217949828162091,0.224480777,0.089703932,4.294021827661187,4.426171611563544,4.2298260624009005,,8.285381323857269,3.1716490151447534,1.3115367696821247,0.71741306,0.406841339,8.100919589283876,3.788060056606436,4.059632857426934,4.029066735303411,,9.473250026996128,3.025488228517088,1.227554650095048,0.75369027,0.41149887,17.250343875959516,3.8901484343296016,3.8478612389361495,3.840993598385837,,8.679464404,2.6475488541825865,1.1239594192284563,0.73379052,0.413550267,15.374557587172603,3.906546874845828,4.184028529872379,4.062331090451357,,9.401329200448648,3.029174871806683,1.338472617775046,0.75509125,0.430118617,14.468432708643377,4.631512602930686,4.729538932854622,4.721886930698126,,8.902796447855652,4.288437595306191,1.3894537808792058,0.70251648,0.430656934,3.979553168988786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,SFG,18,13,5,6,0.7222222222222222,97.06321354947276,0.305238803,0.395604395,177.0,17.675185299253585,-20.772588117012507,-10.127105854451656,0.5761613466893323,0.239524909,0.081161332,91.48851510206396,0.312047399,0.383407243,174.0,13.269682462927411,-74.48831026588343,0.3987188143655658,-10.096173825091682,0.244790812,0.089253486,101.58012462290384,0.315333006,0.389651335,183.0,15.69395873151568,5.443553358799354,-66.37667150283232,-5.673629602766596,0.239006048,0.093346411,108.19583703513892,0.329002923,0.440131819,241.0,32.97552528007653,55.52521302648995,65.43992687109858,-8.956521090702154,0.235797288,0.097159457,111.88453283680435,0.334516415,0.450718177,81.0,10.136118768636562,29.233657872695773,-7.955533311702311,-4.8117209523916245,0.2208942,0.086321381,4.099279555688254,3.797728374,3.821490696988977,,9.014648456306787,3.302023041794826,0.9604743828794836,0.71827057,0.483590253,12.18666833511088,4.021143487986319,3.919306219100288,3.864834225027476,,8.525326053,2.528113612571742,1.0852696153223609,0.70690927,0.486902186,14.926929095263404,3.8625265314841215,3.4299467327969526,3.6250185979598153,,8.604327395338611,2.7697141469666624,0.829030085,0.69962468,0.476522995,20.32281115325168,3.247422944480797,3.548041026057397,3.873528404290575,,8.814433706447877,2.57319608553145,0.9340206945078102,0.74855415,0.455831265,21.97512681595981,4.641983828591871,4.452848961642959,4.843294420651373,,8.484225124916978,3.650998516870011,1.1996137984001467,0.67750241,0.388179986,3.842061130795628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,MIN,19,7,12,1,0.3684210526315789,106.65189925803026,0.315169366,0.410928961,183.0,23.03929352222752,35.404032436184465,-16.830626312686945,-11.199145203456284,0.213294136,0.077249714,107.8399735253039,0.325761237,0.427582437,233.0,24.1731276498006,53.08923411821142,-24.16794261150062,-5.331597013399005,0.265959157,0.095513748,105.66639714787142,0.317273025,0.400840029,178.0,20.687229733179255,26.142046592036444,-22.502544183284044,-12.836778928525746,0.221331588,0.084737444,102.29889495028536,0.314106789,0.423494752,228.0,21.987965526134897,11.207568390719931,-0.1915962059283629,-5.718741049990058,0.231161566,0.086377097,103.00590539127356,0.315327793,0.427465152,91.0,9.050964648649572,0.2290543471369126,-2.0647035664878786,-7.779727043118328,0.243542435,0.085793357,4.261513912017419,3.8441007587604696,3.8329850276067465,,9.372831184789044,2.7056239353424374,1.1872252834066124,0.70108349,0.400842835,18.45142598170787,3.8695454857700753,3.888940261012112,3.9420424396914857,,9.673863714425188,2.747129247109204,1.2030317696144144,0.74653232,0.414303959,20.42824822850525,3.983298819002797,4.032403230650227,4.097497340483373,,8.367432739288894,2.931106678134134,1.1524009161894886,0.73289902,0.400289715,11.48356634226002,4.831846340720266,4.657352236386621,4.444812844236329,,8.351104502268491,3.069046757097912,1.515500361459506,0.68853686,0.409658817,6.840230511501432,3.576623671411698,3.793367416899255,4.154023548007233,,9.379870902966951,2.980519726176415,1.0870130766055162,0.76783774,0.407647907,9.383003533352166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,SEA,18,9,9,7,0.5,103.58378079370875,0.311022971,0.37598499,185.0,21.34659339961839,26.416795525311446,-22.36278373375535,1.5497235134243963,0.267842426,0.094115707,108.441176394451,0.321336346,0.412545454,210.0,26.800577349695786,57.38077088163463,-1.49261714797467,-5.337963412515819,0.258506692,0.088372843,108.18624903483116,0.314660114,0.389581395,197.0,24.44240226241746,58.10410698753364,-18.826360411243517,1.8656683575245552,0.228379924,0.097433382,93.1824828758588,0.302767589,0.384873949,199.0,10.737369797374232,-58.100992850245625,-40.75011334917508,-7.79745610174723,0.248252911,0.089018302,91.64567986938738,0.308539944,0.369621565,60.0,5.009568111485738,-17.09724466618549,-11.472334370017052,5.349266835455637,0.249885373,0.094910591,3.491975166,3.7317275569900152,3.759789980768939,,8.893231718216795,2.317515892670902,1.1493371500237806,0.73797431,0.403312101,16.896233637169644,3.738270795,3.881535354252465,3.9525389000240265,,9.060028387811776,2.614305655427524,1.1425943957212932,0.73599053,0.431051587,19.38667540345341,3.588804645279735,3.903723379642275,3.930961260093251,,8.651693694253227,2.7802351411439195,1.156876367455859,0.76138457,0.397629044,12.968841846100986,4.299005228395099,4.257976821578009,4.4680391386679785,,8.298079859460307,3.030548743854103,1.2309651598747593,0.71105128,0.405069344,13.978730763308704,5.034194081,4.9140001427620135,5.105838585727623,,8.169678283770999,4.006452036817334,1.376129177863345,0.69862155,0.403183023,3.220717087388038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,NYY,18,11,7,6,0.6111111111111112,116.63600696578,0.332851637,0.428623853,237.0,33.602066575636435,101.87764838581776,14.89638977823779,-16.996424714976456,0.212329863,0.107606084,91.89264221274335,0.303706188,0.397332331,219.0,13.376899252870915,-69.58780228352614,-1.3140027225017548,-11.564234100282192,0.238908421,0.093252971,113.97707802617316,0.324719648,0.426226484,254.0,34.27389443034863,90.728561758108,40.44572756625712,-6.229985524434596,0.22537265,0.100453661,102.7302410164394,0.322367333,0.406865503,222.0,18.27294242894671,16.219574022763652,-41.63507354352623,-3.81075565260835,0.244554455,0.102475247,116.8517024002403,0.341640235,0.446997389,94.0,9.064504897296754,45.62218803388202,-13.165556657128036,-0.257254383082909,0.21719457,0.11357466,3.760670433883067,4.062762572526616,4.092730444380029,,9.026848141956554,3.302203198121375,1.1213860766603545,0.74713345,0.418326693,14.788991697249005,3.969669238088224,4.252493557378905,4.221200020217614,,8.995833123793629,3.175735390470579,1.2190322857121318,0.7330402,0.436191425,14.683947822777554,3.304477921991868,3.5601922377054662,3.644109374752426,,9.045465831493688,2.7526983064997927,0.9733640408118636,0.76319738,0.440966921,20.82995615026448,3.7621926087485367,3.904358383507959,4.000056828685919,,9.838133671877424,3.084997939,1.2289829188578554,0.73981274,0.418550272,21.639994671568274,4.350199911153329,4.393816168650487,4.237580890487422,,9.491345260698171,3.0199734920403274,1.4920107133294476,0.71079353,0.429184549,5.636648323386908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,BAL,17,7,10,1,0.4117647058823529,114.60847067647792,0.315328467,0.435423028,235.0,28.773434958667977,102.78713221957425,-30.46235285559669,-0.3368446652020793,0.220045336,0.079177461,105.43696868012616,0.320708312,0.420928116,183.0,24.16390170215059,56.02191111416371,-23.897513925097883,16.13286334462464,0.223746529,0.08361914,100.74984114006551,0.305090366,0.390311291,171.0,19.49538890354408,8.982474967938094,-14.669550958555192,3.9445647043176,0.229790047,0.078690692,90.58072344429524,0.303670186,0.401660516,195.0,6.146833740283398,-75.94915640060772,-67.75613256543875,-6.664628347847611,0.243021895,0.075380244,101.9419751067152,0.320610687,0.429417571,77.0,3.6114419297195632,-0.7120236274322362,-23.779716785997152,-6.0756849008612335,0.229259589,0.073148974,3.944521917925152,3.941098446067994,4.036913585486652,,8.613038365089729,3.002080763484173,1.0922331260077556,0.71482412,0.422114216,16.286888231523335,3.906673234,3.9752880926261978,4.076834044046668,,8.859666242,2.928457115502097,1.0958497028411656,0.73480459,0.437179799,18.192779132863507,3.9746516211795457,4.0305706424341885,4.099095691318431,,7.622791576796159,2.7816282277765225,1.073721054062721,0.73195507,0.431791773,11.716482458636165,5.848074884,5.152202692075282,4.908098632790166,,7.921541609956511,3.614123117022298,1.6562056202340192,0.66730059,0.396737881,7.769820570247248,4.511569159891122,4.6008026725519855,4.628319625836474,,8.450516080257602,3.331620302688829,1.3708229370438412,0.69655857,0.425938117,6.463033883832395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,DET,18,10,8,4,0.5555555555555556,95.27712854770483,0.299617368,0.385336273,162.0,19.223369611629685,-27.397893378130934,12.429910737788305,5.139320316608064,0.242650722,0.079056635,89.7749339503978,0.304813715,0.381526104,165.0,11.910642156293838,-72.14796150116366,-17.131203714758158,2.450951127335429,0.242269736,0.083552631,80.83889952474763,0.286348122,0.345667534,110.0,3.4691304876785583,-131.7088698364155,-20.951749093132094,-5.049525433219969,0.240715502,0.064735945,92.7738226486264,0.307550335,0.399181547,179.0,11.34518736734091,-46.27070468565754,-45.45671228319407,6.8987986475694925,0.253219601,0.081953503,91.80307592634628,0.303424987,0.396724775,62.0,5.763929501390988,-24.361507621528755,-7.244631694629788,-3.3981743808835745,0.273121387,0.070809248,3.6261233623502505,3.704143963,3.852465113870125,,8.421562663,2.587422502122992,0.988942735186432,0.72324139,0.436845947,16.99374342849478,4.243124999929528,4.129318239,4.236673561077514,,8.573608455739958,2.970187499950669,1.1668593749806202,0.69814417,0.428882965,14.187103816773742,4.038272222149128,4.158451278985981,4.339342927242422,,7.575722614549775,3.2394931012844648,1.0586993109872909,0.71308825,0.417118604,9.530340143945068,4.317211053,4.598538611750736,4.649179888172998,,7.981451858024435,3.6198641866020274,1.2615638758910743,0.72632424,0.444681861,9.280394217930734,5.630332120163055,5.167722761556986,4.852436656784894,,8.116452797,3.509817426,1.6635072173209025,0.68733596,0.421548821,0.9048845621291548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,ARI,60,25,35,13,0.4166666666666667,93.37309473676018,0.322934903,0.434404402,220.0,23.38275597096941,-41.66346197950424,80.91944482177496,14.07599641662091,0.215360253,0.085510688,88.33135299132043,0.309792381,0.397435897,176.0,20.15513539874857,-82.17116497062145,89.43760116398335,5.907803195819724,0.237128471,0.090953386,95.0551164890148,0.329398447,0.444705882,220.0,22.1140885139394,-31.979569606901308,39.91419987520203,8.350339457392693,0.233933161,0.092866323,92.56060451838776,0.32046332,0.431774051,190.0,16.932417329623988,-42.06290078913699,8.549148630350828,15.56896973048424,0.227955271,0.073961661,95.1943723691198,0.323807994,0.41440963,154.0,21.56654105521065,-23.31332919205441,32.62840694561601,12.533800325356424,0.20905035,0.078075207,4.245051576,4.401722893082105,4.421058690449433,,8.766553689273293,3.169966155336384,1.3515359577015589,0.73952096,0.431363088,12.86171172,3.727956658885995,3.914361937849083,3.806472408028097,,8.907724821892607,3.211210191317639,1.0704033971058795,0.75709779,0.473320158,11.984601200849283,3.6724498934721534,3.796779216490484,3.863790610847559,,9.256072691,3.222762151414339,1.068008387,0.74156196,0.480686695,22.864244205877185,5.0911807188062586,4.503932965878386,4.335680135375918,,8.173174406073873,3.7393203086969233,1.2526412974407604,0.68704257,0.460027409,10.112315898761151,4.0500001663457335,4.210866521519573,4.090798523138123,,7.455682124409191,3.068181944201313,1.116818227689278,0.73715007,0.456843543,10.576070363633336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
